Red_Hero_Attempts_window_1,Red_Hero_Attempts_window_2,Red_Hero_Attempts_window_3,Red_Hero_Landed_window_1,Red_Hero_Landed_window_2,Red_Hero_Landed_window_3,Red_Hero_Time_window_1,Red_Hero_Time_window_2,Red_Hero_Time_window_3,Red_Villain_Attempts_window_1,Red_Villain_Attempts_window_2,Red_Villain_Attempts_window_3,Red_Villain_Landed_window_1,Red_Villain_Landed_window_2,Red_Villain_Landed_window_3,Red_Villain_Time_window_1,Red_Villain_Time_window_2,Red_Villain_Time_window_3,Blue_Hero_Attempts_window_1,Blue_Hero_Attempts_window_2,Blue_Hero_Attempts_window_3,Blue_Hero_Landed_window_1,Blue_Hero_Landed_window_2,Blue_Hero_Landed_window_3,Blue_Hero_Time_window_1,Blue_Hero_Time_window_2,Blue_Hero_Time_window_3,Blue_Villain_Attempts_window_1,Blue_Villain_Attempts_window_2,Blue_Villain_Attempts_window_3,Blue_Villain_Landed_window_1,Blue_Villain_Landed_window_2,Blue_Villain_Landed_window_3,Blue_Villain_Time_window_1,Blue_Villain_Time_window_2,Blue_Villain_Time_window_3,ExperienceDifference,Result
1843.0,650.3752475247525,661.827750410509,840.0,317.9875247524752,323.3676518883416,2666.0,1848.810099009901,1881.4688013136288,1135.0,630.890099009901,635.6417077175698,140.0,300.7821782178218,300.5476190476191,2679.0,1809.9780198019803,1831.0128078817734,659.0,468.5,649.366372053872,412.0,283.0,318.20454545454544,2154.0,1909.5,1800.6946548821547,549.0,810.5,597.6561447811448,294.0,580.0,280.0833333333333,2621.0,2795.0,1746.4050925925924,-1,Loss
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,0,Loss
320.0,803.0,661.827750410509,180.0,427.5,323.3676518883416,244.0,1501.0,1881.4688013136288,175.0,447.5,635.6417077175698,59.0,129.0,300.5476190476191,223.0,1293.0,1831.0128078817734,406.0,211.0,649.366372053872,177.0,93.0,318.20454545454544,1738.0,973.5,1800.6946548821547,699.0,423.0,597.6561447811448,401.0,256.0,280.0833333333333,2203.0,1222.5,1746.4050925925924,0,Win
154.0,424.5,661.827750410509,45.0,178.0,323.3676518883416,476.0,1534.0,1881.4688013136288,159.0,422.5,635.6417077175698,70.0,167.5,300.5476190476191,608.0,1506.0,1831.0128078817734,952.0,647.0927810077519,649.366372053872,292.0,317.4425872093023,318.20454545454544,2803.0,1794.2105135658915,1800.6946548821547,1722.0,596.8095930232558,597.6561447811448,724.0,281.27470930232556,280.0833333333333,2160.0,1743.2936046511627,1746.4050925925924,1,Win
48.0,258.0,187.0,18.0,127.5,93.66666666666667,108.0,1573.0,1048.6666666666667,108.0,203.5,141.66666666666666,83.0,119.0,82.66666666666667,126.0,945.0,630.0,396.0,747.5,649.366372053872,153.0,452.5,318.20454545454544,1248.0,1880.5,1800.6946548821547,692.0,860.5,597.6561447811448,278.0,488.5,280.0833333333333,1350.0,1849.0,1746.4050925925924,1,Win
1605.0,650.3752475247525,661.827750410509,569.0,317.9875247524752,323.3676518883416,2753.0,1848.810099009901,1881.4688013136288,1756.0,630.890099009901,635.6417077175698,520.0,300.7821782178218,300.5476190476191,2581.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Win
1326.0,650.3752475247525,661.827750410509,874.0,317.9875247524752,323.3676518883416,4387.0,1848.810099009901,1881.4688013136288,1295.0,630.890099009901,635.6417077175698,715.0,300.7821782178218,300.5476190476191,4023.0,1809.9780198019803,1831.0128078817734,214.0,467.0,649.366372053872,120.0,159.5,318.20454545454544,0.0,1181.5,1800.6946548821547,222.0,754.0,597.6561447811448,72.0,373.5,280.0833333333333,0.0,1379.0,1746.4050925925924,-1,Win
914.0,650.3752475247525,661.827750410509,426.0,317.9875247524752,323.3676518883416,2618.0,1848.810099009901,1881.4688013136288,774.0,630.890099009901,635.6417077175698,323.0,300.7821782178218,300.5476190476191,2578.0,1809.9780198019803,1831.0128078817734,218.0,647.0927810077519,649.366372053872,128.0,317.4425872093023,318.20454545454544,2382.0,1794.2105135658915,1800.6946548821547,508.0,596.8095930232558,597.6561447811448,305.0,281.27470930232556,280.0833333333333,2470.0,1743.2936046511627,1746.4050925925924,0,Loss
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,256.0,647.0927810077519,649.366372053872,104.0,317.4425872093023,318.20454545454544,792.0,1794.2105135658915,1800.6946548821547,88.0,596.8095930232558,597.6561447811448,57.0,281.27470930232556,280.0833333333333,629.0,1743.2936046511627,1746.4050925925924,-1,Win
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,175.0,647.0927810077519,649.366372053872,59.0,317.4425872093023,318.20454545454544,223.0,1794.2105135658915,1800.6946548821547,320.0,596.8095930232558,597.6561447811448,180.0,281.27470930232556,280.0833333333333,244.0,1743.2936046511627,1746.4050925925924,-1,Loss
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,0,Win
176.0,650.3752475247525,661.827750410509,138.0,317.9875247524752,323.3676518883416,0.0,1848.810099009901,1881.4688013136288,102.0,630.890099009901,635.6417077175698,42.0,300.7821782178218,300.5476190476191,0.0,1809.9780198019803,1831.0128078817734,607.0,353.0,649.366372053872,253.0,153.0,318.20454545454544,2598.0,1701.0,1800.6946548821547,317.0,193.0,597.6561447811448,217.0,134.0,280.0833333333333,2155.0,1349.0,1746.4050925925924,-1,Win
560.0,646.0,661.827750410509,253.0,278.0,323.3676518883416,1672.0,2222.5,1881.4688013136288,959.0,721.5,635.6417077175698,479.0,361.5,300.5476190476191,3120.0,2742.5,1831.0128078817734,284.0,175.0,649.366372053872,196.0,114.0,318.20454545454544,2650.0,1506.5,1800.6946548821547,432.0,220.5,597.6561447811448,321.0,161.0,280.0833333333333,1925.0,1049.5,1746.4050925925924,0,Win
1387.0,650.3752475247525,661.827750410509,999.0,317.9875247524752,323.3676518883416,2022.0,1848.810099009901,1881.4688013136288,926.0,630.890099009901,635.6417077175698,240.0,300.7821782178218,300.5476190476191,2930.0,1809.9780198019803,1831.0128078817734,1570.0,647.0927810077519,649.366372053872,564.0,317.4425872093023,318.20454545454544,0.0,1794.2105135658915,1800.6946548821547,2431.0,596.8095930232558,597.6561447811448,1393.0,281.27470930232556,280.0833333333333,0.0,1743.2936046511627,1746.4050925925924,0,Loss
1062.0,650.3752475247525,661.827750410509,395.0,317.9875247524752,323.3676518883416,2702.0,1848.810099009901,1881.4688013136288,1509.0,630.890099009901,635.6417077175698,513.0,300.7821782178218,300.5476190476191,2714.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Win
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,0,Win
1345.0,650.3752475247525,661.827750410509,592.0,317.9875247524752,323.3676518883416,3079.0,1848.810099009901,1881.4688013136288,777.0,630.890099009901,635.6417077175698,234.0,300.7821782178218,300.5476190476191,1929.0,1809.9780198019803,1831.0128078817734,402.0,609.0,649.366372053872,138.0,307.5,318.20454545454544,834.0,1733.0,1800.6946548821547,742.0,1102.5,597.6561447811448,407.0,513.0,280.0833333333333,880.0,1605.5,1746.4050925925924,-1,Win
618.0,650.3752475247525,661.827750410509,241.0,317.9875247524752,323.3676518883416,0.0,1848.810099009901,1881.4688013136288,548.0,630.890099009901,635.6417077175698,325.0,300.7821782178218,300.5476190476191,0.0,1809.9780198019803,1831.0128078817734,1381.0,647.0927810077519,649.366372053872,560.0,317.4425872093023,318.20454545454544,0.0,1794.2105135658915,1800.6946548821547,1065.0,596.8095930232558,597.6561447811448,277.0,281.27470930232556,280.0833333333333,0.0,1743.2936046511627,1746.4050925925924,0,Loss
18.0,650.3752475247525,661.827750410509,4.0,317.9875247524752,323.3676518883416,0.0,1848.810099009901,1881.4688013136288,3.0,630.890099009901,635.6417077175698,3.0,300.7821782178218,300.5476190476191,0.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Win
781.0,689.0,661.827750410509,336.0,337.5,323.3676518883416,2541.0,2198.5,1881.4688013136288,920.0,719.0,635.6417077175698,355.0,329.0,300.5476190476191,2712.0,2846.5,1831.0128078817734,1203.0,647.0927810077519,649.366372053872,365.0,317.4425872093023,318.20454545454544,2798.0,1794.2105135658915,1800.6946548821547,988.0,596.8095930232558,597.6561447811448,396.0,281.27470930232556,280.0833333333333,2304.0,1743.2936046511627,1746.4050925925924,1,Loss
169.0,232.5,344.6666666666667,89.0,118.0,179.0,594.0,720.0,1015.3333333333334,440.0,342.5,436.6666666666667,220.0,162.5,179.66666666666666,557.0,692.5,908.0,232.0,647.0927810077519,649.366372053872,76.0,317.4425872093023,318.20454545454544,538.0,1794.2105135658915,1800.6946548821547,221.0,596.8095930232558,597.6561447811448,123.0,281.27470930232556,280.0833333333333,697.0,1743.2936046511627,1746.4050925925924,3,Win
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,245.0,290.5,649.366372053872,162.0,193.0,318.20454545454544,0.0,817.5,1800.6946548821547,255.0,363.5,597.6561447811448,179.0,247.5,280.0833333333333,0.0,774.5,1746.4050925925924,-2,Win
1268.0,650.3752475247525,661.827750410509,456.0,317.9875247524752,323.3676518883416,4589.0,1848.810099009901,1881.4688013136288,1058.0,630.890099009901,635.6417077175698,611.0,300.7821782178218,300.5476190476191,4862.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Win
120.0,650.3752475247525,661.827750410509,86.0,317.9875247524752,323.3676518883416,315.0,1848.810099009901,1881.4688013136288,10.0,630.890099009901,635.6417077175698,4.0,300.7821782178218,300.5476190476191,223.0,1809.9780198019803,1831.0128078817734,645.0,474.5,649.366372053872,402.0,296.5,318.20454545454544,2675.0,2316.5,1800.6946548821547,564.0,617.5,597.6561447811448,282.0,365.5,280.0833333333333,2275.0,2494.0,1746.4050925925924,-1,Win
567.0,497.0,469.6666666666667,356.0,279.5,246.0,1861.0,1188.0,792.0,979.0,617.0,495.6666666666667,569.0,339.0,273.0,3052.0,1780.5,1187.0,1208.0,1116.0,649.366372053872,397.0,362.5,318.20454545454544,2815.0,2863.5,1800.6946548821547,1553.0,1115.5,597.6561447811448,610.0,475.0,280.0833333333333,2501.0,2271.0,1746.4050925925924,1,Win
1373.0,1522.5,661.827750410509,402.0,521.5,323.3676518883416,2665.0,2700.0,1881.4688013136288,1132.0,1043.0,635.6417077175698,477.0,420.0,300.5476190476191,2515.0,2548.0,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,2,Win
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,0,Win
291.0,650.3752475247525,661.827750410509,154.0,317.9875247524752,323.3676518883416,2473.0,1848.810099009901,1881.4688013136288,981.0,630.890099009901,635.6417077175698,694.0,300.7821782178218,300.5476190476191,2243.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Win
965.0,642.5,661.827750410509,626.0,436.0,323.3676518883416,3277.0,2161.5,1881.4688013136288,445.0,268.0,635.6417077175698,146.0,104.5,300.5476190476191,1527.0,969.0,1831.0128078817734,981.0,801.0,803.3333333333334,694.0,497.5,499.3333333333333,2243.0,2556.0,2531.6666666666665,291.0,494.5,497.0,154.0,262.0,267.3333333333333,2473.0,2295.5,2145.6666666666665,-1,Loss
548.0,583.0,661.827750410509,126.0,244.0,323.3676518883416,1176.0,1974.5,1881.4688013136288,715.0,751.0,635.6417077175698,207.0,316.0,300.5476190476191,1117.0,1642.0,1831.0128078817734,1093.0,1587.0,1534.6666666666667,509.0,608.0,555.3333333333334,2379.0,2480.0,2319.0,967.0,1078.5,1128.3333333333333,724.0,701.0,686.6666666666666,2466.0,2481.5,2648.3333333333335,-1,Win
746.0,650.3752475247525,661.827750410509,423.0,317.9875247524752,323.3676518883416,2687.0,1848.810099009901,1881.4688013136288,1205.0,630.890099009901,635.6417077175698,409.0,300.7821782178218,300.5476190476191,2385.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Win
1639.0,650.3752475247525,661.827750410509,675.0,317.9875247524752,323.3676518883416,2819.0,1848.810099009901,1881.4688013136288,686.0,630.890099009901,635.6417077175698,286.0,300.7821782178218,300.5476190476191,2429.0,1809.9780198019803,1831.0128078817734,1372.0,1275.5,649.366372053872,854.0,764.5,318.20454545454544,2068.0,2091.0,1800.6946548821547,640.0,1001.5,597.6561447811448,259.0,361.5,280.0833333333333,2983.0,2796.0,1746.4050925925924,-1,Win
273.0,650.3752475247525,661.827750410509,227.0,317.9875247524752,323.3676518883416,687.0,1848.810099009901,1881.4688013136288,123.0,630.890099009901,635.6417077175698,111.0,300.7821782178218,300.5476190476191,672.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Win
159.0,135.5,661.827750410509,70.0,55.0,323.3676518883416,608.0,582.0,1881.4688013136288,154.0,235.0,635.6417077175698,45.0,84.0,300.5476190476191,476.0,522.0,1831.0128078817734,686.0,647.0927810077519,649.366372053872,265.0,317.4425872093023,318.20454545454544,2404.0,1794.2105135658915,1800.6946548821547,695.0,596.8095930232558,597.6561447811448,311.0,281.27470930232556,280.0833333333333,2592.0,1743.2936046511627,1746.4050925925924,1,
625.0,590.5,661.827750410509,252.0,286.0,323.3676518883416,2854.0,2418.5,1881.4688013136288,615.0,854.0,635.6417077175698,258.0,363.0,300.5476190476191,2104.0,2495.0,1831.0128078817734,405.0,765.5,649.366372053872,264.0,359.0,318.20454545454544,0.0,1058.0,1800.6946548821547,366.0,897.0,597.6561447811448,188.0,545.5,280.0833333333333,0.0,1479.0,1746.4050925925924,0,Loss
640.0,693.5,661.827750410509,259.0,328.5,323.3676518883416,2983.0,2076.0,1881.4688013136288,1372.0,1076.0,635.6417077175698,854.0,633.5,300.5476190476191,2068.0,1560.0,1831.0128078817734,255.0,647.0927810077519,649.366372053872,179.0,317.4425872093023,318.20454545454544,0.0,1794.2105135658915,1800.6946548821547,245.0,596.8095930232558,597.6561447811448,162.0,281.27470930232556,280.0833333333333,0.0,1743.2936046511627,1746.4050925925924,1,Win
397.0,755.0,661.827750410509,114.0,205.0,323.3676518883416,0.0,1329.5,1881.4688013136288,494.0,1177.0,635.6417077175698,242.0,395.0,300.5476190476191,0.0,1357.0,1831.0128078817734,905.0,647.0927810077519,649.366372053872,441.0,317.4425872093023,318.20454545454544,2569.0,1794.2105135658915,1800.6946548821547,1456.0,596.8095930232558,597.6561447811448,571.0,281.27470930232556,280.0833333333333,2575.0,1743.2936046511627,1746.4050925925924,1,Win
355.0,650.3752475247525,661.827750410509,125.0,317.9875247524752,323.3676518883416,0.0,1848.810099009901,1881.4688013136288,1081.0,630.890099009901,635.6417077175698,732.0,300.7821782178218,300.5476190476191,0.0,1809.9780198019803,1831.0128078817734,316.0,647.0927810077519,649.366372053872,148.0,317.4425872093023,318.20454545454544,0.0,1794.2105135658915,1800.6946548821547,761.0,596.8095930232558,597.6561447811448,580.0,281.27470930232556,280.0833333333333,0.0,1743.2936046511627,1746.4050925925924,0,Loss
87.0,650.3752475247525,661.827750410509,28.0,317.9875247524752,323.3676518883416,130.0,1848.810099009901,1881.4688013136288,229.0,630.890099009901,635.6417077175698,150.0,300.7821782178218,300.5476190476191,133.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Win
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,0,Win
91.0,123.0,661.827750410509,78.0,109.5,323.3676518883416,504.0,483.5,1881.4688013136288,35.0,26.0,635.6417077175698,15.0,10.5,300.5476190476191,231.0,228.5,1831.0128078817734,648.0,714.0,649.366372053872,507.0,416.5,318.20454545454544,0.0,1452.0,1800.6946548821547,199.0,315.5,597.6561447811448,157.0,135.0,280.0833333333333,0.0,1117.5,1746.4050925925924,0,Loss
311.0,411.5,631.6666666666666,101.0,209.0,428.0,632.0,1159.0,1762.3333333333333,486.0,362.5,334.3333333333333,245.0,165.5,161.66666666666666,681.0,918.0,1167.0,1321.0,1325.0,649.366372053872,461.0,663.0,318.20454545454544,2694.0,2463.5,1800.6946548821547,1477.0,1257.0,597.6561447811448,440.0,448.5,280.0833333333333,2461.0,2620.0,1746.4050925925924,1,Win
573.0,650.3752475247525,661.827750410509,259.0,317.9875247524752,323.3676518883416,4490.0,1848.810099009901,1881.4688013136288,1001.0,630.890099009901,635.6417077175698,638.0,300.7821782178218,300.5476190476191,3739.0,1809.9780198019803,1831.0128078817734,1190.0,765.5,649.366372053872,678.0,407.0,318.20454545454544,2497.0,1586.0,1800.6946548821547,2081.0,1230.0,597.6561447811448,707.0,418.5,280.0833333333333,2581.0,1628.0,1746.4050925925924,-1,Loss
568.0,1258.5,1061.3333333333333,257.0,489.0,472.0,2729.0,2629.0,2420.0,490.0,562.5,548.6666666666666,271.0,271.5,260.0,2301.0,2427.5,2543.6666666666665,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,4,Win
251.0,650.3752475247525,661.827750410509,189.0,317.9875247524752,323.3676518883416,1969.0,1848.810099009901,1881.4688013136288,477.0,630.890099009901,635.6417077175698,318.0,300.7821782178218,300.5476190476191,2623.0,1809.9780198019803,1831.0128078817734,60.0,407.5,611.3333333333334,18.0,185.5,390.3333333333333,0.0,1327.5,1682.0,62.0,286.0,654.6666666666666,45.0,118.5,384.0,0.0,1280.0,1721.6666666666667,-2,Loss
589.0,726.5,661.827750410509,456.0,301.5,323.3676518883416,0.0,755.5,1881.4688013136288,371.0,485.0,635.6417077175698,176.0,252.5,300.5476190476191,0.0,1035.0,1831.0128078817734,1328.0,1058.5,649.366372053872,673.0,536.0,318.20454545454544,2409.0,2711.0,1800.6946548821547,649.0,595.5,597.6561447811448,361.0,288.5,280.0833333333333,1667.0,1775.0,1746.4050925925924,0,Loss
763.0,650.3752475247525,661.827750410509,193.0,317.9875247524752,323.3676518883416,2266.0,1848.810099009901,1881.4688013136288,782.0,630.890099009901,635.6417077175698,431.0,300.7821782178218,300.5476190476191,2860.0,1809.9780198019803,1831.0128078817734,490.0,661.5,649.366372053872,271.0,384.5,318.20454545454544,2301.0,1150.5,1800.6946548821547,568.0,578.5,597.6561447811448,257.0,256.5,280.0833333333333,2729.0,1364.5,1746.4050925925924,-1,Loss
2713.0,1617.0,1223.0,715.0,476.0,354.6666666666667,2700.0,2738.0,2061.3333333333335,1917.0,1292.0,981.6666666666666,962.0,700.0,542.0,2651.0,2326.5,1875.6666666666667,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,3,Loss
440.0,731.5,656.3333333333334,220.0,289.5,283.6666666666667,557.0,1477.5,985.0,169.0,648.0,517.6666666666666,89.0,293.5,233.66666666666666,594.0,1685.5,1123.6666666666667,625.0,647.0927810077519,649.366372053872,214.0,317.4425872093023,318.20454545454544,1339.0,1794.2105135658915,1800.6946548821547,569.0,596.8095930232558,597.6561447811448,301.0,281.27470930232556,280.0833333333333,1606.0,1743.2936046511627,1746.4050925925924,2,Win
182.0,159.0,661.827750410509,140.0,98.0,323.3676518883416,329.0,335.5,1881.4688013136288,90.0,99.5,635.6417077175698,30.0,57.0,300.5476190476191,323.0,421.0,1831.0128078817734,1099.0,647.0927810077519,649.366372053872,440.0,317.4425872093023,318.20454545454544,2315.0,1794.2105135658915,1800.6946548821547,682.0,596.8095930232558,597.6561447811448,216.0,281.27470930232556,280.0833333333333,2821.0,1743.2936046511627,1746.4050925925924,1,Loss
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,0,Loss
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,0,
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,0,Win
299.0,585.0,441.3333333333333,169.0,291.0,210.0,610.0,1206.0,1120.3333333333333,126.0,239.5,229.0,36.0,74.0,104.66666666666667,580.0,1099.5,1281.3333333333333,967.0,798.0,700.6666666666666,724.0,505.5,463.0,2466.0,2443.0,2221.6666666666665,1093.0,884.5,751.0,509.0,383.5,337.0,2379.0,2522.0,2171.3333333333335,1,Loss
