EventID,FightID,RedCorner,RedCornerID,BlueCorner,BlueCornerID,WeightClass,Referee,Championship,FightEndRound,FightEndTime,MaxRounds,Blue_Back_Control_Time,Blue_Body_Significant_Strikes_Attempts,Blue_Body_Significant_Strikes_Landed,Blue_Body_Total_Strikes_Attempts,Blue_Body_Total_Strikes_Landed,Blue_Clinch_Body_Strikes_Attempts,Blue_Clinch_Body_Strikes_Landed,Blue_Clinch_Head_Strikes_Attempts,Blue_Clinch_Head_Strikes_Landed,Blue_Clinch_Leg_Strikes_Attempts,Blue_Clinch_Leg_Strikes_Landed,Blue_Clinch_Significant_Kicks_Attempts,Blue_Clinch_Significant_Kicks_Landed,Blue_Clinch_Significant_Punches_Attempts,Blue_Clinch_Significant_Punches_Landed,Blue_Clinch_Significant_Strikes_Attempts,Blue_Clinch_Significant_Strikes_Landed,Blue_Clinch_Time,Blue_Clinch_Total_Strikes_Attempts,Blue_Clinch_Total_Strikes_Landed,Blue_Control_Time,Blue_Distance_Body_Kicks_Attempts,Blue_Distance_Body_Kicks_Landed,Blue_Distance_Body_Punches_Attempts,Blue_Distance_Body_Punches_Landed,Blue_Distance_Body_Strikes_Attempts,Blue_Distance_Body_Strikes_Landed,Blue_Distance_Head_Kicks_Attempts,Blue_Distance_Head_Kicks_Landed,Blue_Distance_Head_Punches_Attempts,Blue_Distance_Head_Punches_Landed,Blue_Distance_Head_Strikes_Attempts,Blue_Distance_Head_Strikes_Landed,Blue_Distance_Leg_Kicks_Attempts,Blue_Distance_Leg_Kicks_Landed,Blue_Distance_Leg_Strikes_Attempts,Blue_Distance_Leg_Strikes_Landed,Blue_Distance_Strikes_Attempts,Blue_Distance_Strikes_Landed,Blue_Distance_Time,Blue_Ground_Body_Strikes_Attempts,Blue_Ground_Body_Strikes_Landed,Blue_Ground_Control_Time,Blue_Ground_Head_Strikes_Attempts,Blue_Ground_Head_Strikes_Landed,Blue_Ground_Leg_Strikes_Attempts,Blue_Ground_Leg_Strikes_Landed,Blue_Ground_Significant_Kicks_Attempts,Blue_Ground_Significant_Kicks_Landed,Blue_Ground_Significant_Punches_Attempts,Blue_Ground_Significant_Punches_Landed,Blue_Ground_Significant_Strikes_Attempts,Blue_Ground_Significant_Strikes_Landed,Blue_Ground_Time,Blue_Ground_Total_Strikes_Attempts,Blue_Ground_Total_Strikes_Landed,Blue_Guard_Control_Time,Blue_Half_Guard_Control_Time,Blue_Head_Significant_Strikes_Attempts,Blue_Head_Significant_Strikes_Landed,Blue_Head_Total_Strikes_Attempts,Blue_Head_Total_Strikes_Landed,Blue_Kicks_Attempts,Blue_Kicks_Landed,Blue_Knock_Down_Attempts,Blue_Knock_Down_Landed,Blue_Legs_Significant_Strikes_Attempts,Blue_Legs_Significant_Strikes_Landed,Blue_Legs_Total_Strikes_Attempts,Blue_Legs_Total_Strikes_Landed,Blue_Misc__Ground_Control_Time,Blue_Mount_Control_Time,Blue_Neutral_Time,Blue_Punches_Attempts,Blue_Punches_Landed,Blue_Reversals_Attempts,Blue_Reversals_Landed,Blue_Side_Control_Time,Blue_Significant_Strikes_Attempts,Blue_Significant_Strikes_Landed,Blue_Standing_Time,Blue_Standups_Attempts,Blue_Standups_Landed,Blue_Submissions_Attempts,Blue_Submissions_Landed,Blue_Takedowns_Attempts,Blue_Takedowns_Landed,Blue_Total_Strikes_Attempts,Blue_Total_Strikes_Landed,Red_Back_Control_Time,Red_Body_Significant_Strikes_Attempts,Red_Body_Significant_Strikes_Landed,Red_Body_Total_Strikes_Attempts,Red_Body_Total_Strikes_Landed,Red_Clinch_Body_Strikes_Attempts,Red_Clinch_Body_Strikes_Landed,Red_Clinch_Head_Strikes_Attempts,Red_Clinch_Head_Strikes_Landed,Red_Clinch_Leg_Strikes_Attempts,Red_Clinch_Leg_Strikes_Landed,Red_Clinch_Significant_Kicks_Attempts,Red_Clinch_Significant_Kicks_Landed,Red_Clinch_Significant_Punches_Attempts,Red_Clinch_Significant_Punches_Landed,Red_Clinch_Significant_Strikes_Attempts,Red_Clinch_Significant_Strikes_Landed,Red_Clinch_Time,Red_Clinch_Total_Strikes_Attempts,Red_Clinch_Total_Strikes_Landed,Red_Control_Time,Red_Distance_Body_Kicks_Attempts,Red_Distance_Body_Kicks_Landed,Red_Distance_Body_Punches_Attempts,Red_Distance_Body_Punches_Landed,Red_Distance_Body_Strikes_Attempts,Red_Distance_Body_Strikes_Landed,Red_Distance_Head_Kicks_Attempts,Red_Distance_Head_Kicks_Landed,Red_Distance_Head_Punches_Attempts,Red_Distance_Head_Punches_Landed,Red_Distance_Head_Strikes_Attempts,Red_Distance_Head_Strikes_Landed,Red_Distance_Leg_Kicks_Attempts,Red_Distance_Leg_Kicks_Landed,Red_Distance_Leg_Strikes_Attempts,Red_Distance_Leg_Strikes_Landed,Red_Distance_Strikes_Attempts,Red_Distance_Strikes_Landed,Red_Distance_Time,Red_Ground_Body_Strikes_Attempts,Red_Ground_Body_Strikes_Landed,Red_Ground_Control_Time,Red_Ground_Head_Strikes_Attempts,Red_Ground_Head_Strikes_Landed,Red_Ground_Leg_Strikes_Attempts,Red_Ground_Leg_Strikes_Landed,Red_Ground_Significant_Kicks_Attempts,Red_Ground_Significant_Kicks_Landed,Red_Ground_Significant_Punches_Attempts,Red_Ground_Significant_Punches_Landed,Red_Ground_Significant_Strikes_Attempts,Red_Ground_Significant_Strikes_Landed,Red_Ground_Time,Red_Ground_Total_Strikes_Attempts,Red_Ground_Total_Strikes_Landed,Red_Guard_Control_Time,Red_Half_Guard_Control_Time,Red_Head_Significant_Strikes_Attempts,Red_Head_Significant_Strikes_Landed,Red_Head_Total_Strikes_Attempts,Red_Head_Total_Strikes_Landed,Red_Kicks_Attempts,Red_Kicks_Landed,Red_Knock_Down_Attempts,Red_Knock_Down_Landed,Red_Legs_Significant_Strikes_Attempts,Red_Legs_Significant_Strikes_Landed,Red_Legs_Total_Strikes_Attempts,Red_Legs_Total_Strikes_Landed,Red_Misc__Ground_Control_Time,Red_Mount_Control_Time,Red_Neutral_Time,Red_Punches_Attempts,Red_Punches_Landed,Red_Reversals_Attempts,Red_Reversals_Landed,Red_Side_Control_Time,Red_Significant_Strikes_Attempts,Red_Significant_Strikes_Landed,Red_Standing_Time,Red_Standups_Attempts,Red_Standups_Landed,Red_Submissions_Attempts,Red_Submissions_Landed,Red_Takedowns_Attempts,Red_Takedowns_Landed,Red_Total_Strikes_Attempts,Red_Total_Strikes_Landed,Result,Method,Country,City,Venue,Date,EventStart,FightYear,EventID2,RedOdds,BlueOdds
627,4352,Gabriel Gonzaga,375,Dave Herman,1800,Heavyweight,Kim Winslow,,1,0,3,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,1,1,1,1,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,1,1,,,0,0,15,0,0,0,0,0,3,3,15,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,1,15,0,0,2,2,2,0,0,0,0,3,3,2,2,2,4,4,0,0,3,3,5,5,0,0,0,1,0,0,,,1,0,15,5,5,0,0,1,3,3,15,0,0,0,0,0,0,5,5,Win,KO/TKO,USA,Las Vegas,MGM Grand Garden Arena,2013-07-06,15:30:38,2013,627,1.606060606060606,2.49
627,4353,Edson Barboza,1657,Rafaello Oliveira,1136,Lightweight,Herb Dean,,2,0,3,0,9,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,33,13,0,0,0,0,42,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,33,13,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,42,19,0,0,0,0,0,5,0,42,19,0,21,17,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,0,0,0,40,9,0,0,28,23,89,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,40,9,0,0,0,1,28,23,,,0,0,0,0,0,0,0,0,89,49,0,0,0,0,0,0,0,89,49,Win,KO/TKO,USA,Las Vegas,MGM Grand Garden Arena,2013-07-06,15:30:38,2013,627,1.1779359430604983,5.7
629,4357,Rory MacDonald,1176,Jake Ellenberger,965,Welterweight,Herb Dean,,3,0,3,0,5,2,7,4,0,0,3,1,0,0,0,0,1,1,3,1,8,4,2,59,4,0,3,0,5,2,5,0,83,15,85,14,3,0,3,1,93,17,835,0,0,56,1,1,0,0,0,0,0,0,1,1,56,9,8,56,0,89,16,96,22,12,0,0,0,3,1,0.0,0.0,0,0,840,92,21,0,0,0,97,19,843,0,0,0,0,3,1,106,27,0,16,9,16,9,1,1,2,1,0,0,0,0,3,3,3,2,8,3,2,0,6,3,5,4,15,8,14,2,92,38,100,36,0,0,0,0,115,44,835,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,2,0,0,102,37,104,39,20,5,0,0,0,0,1.0,0.0,0,0,840,102,47,0,0,0,118,46,843,0,0,0,0,1,0,120,48,Win,DEC,USA,Seattle,Key Arena,2013-07-27,12:55:58,2013,629,,3.14
629,4358,Mac Danzig,395,Melvin Guillard,501,Lightweight,Steve Newport,,2,0,3,0,9,8,11,10,2,2,1,1,0,0,2,1,1,1,3,3,43,3,3,38,3,2,3,3,7,6,0,0,67,19,67,20,3,3,4,4,78,30,416,0,0,7,7,6,0,0,0,0,8,6,7,6,7,11,10,0,0,75,27,77,29,8,6,0,1,4,4,0.0,0.0,7,0,416,80,30,0,0,0,88,39,459,0,0,0,0,0,0,92,43,0,5,4,6,5,1,1,0,0,0,0,2,1,0,0,1,1,43,2,2,12,1,1,2,1,4,3,5,0,36,8,39,8,13,13,12,11,55,22,416,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,39,8,39,8,21,15,0,0,12,11,1.0,0.0,0,0,416,38,9,0,0,0,56,23,459,0,0,0,0,1,0,57,24,Loss,KO/TKO,USA,Seattle,Key Arena,2013-07-27,12:55:58,2013,629,2.44,1.625
629,4359,Danny Castillo,1061,Tim Means,1952,Lightweight,Dan Miragliotta,,3,0,3,0,19,15,69,65,0,0,4,4,0,0,0,0,0,0,4,4,0,6,6,0,0,0,0,0,18,14,0,0,0,0,65,14,0,0,4,4,87,32,0,1,1,0,1,1,0,0,0,0,0,0,2,2,0,91,88,0,0,70,19,111,57,0,0,0,0,4,4,0.0,0.0,0,0,0,0,0,0,0,0,93,38,0,0,4,0,0,0,0,184,126,0,8,5,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,5,0,0,0,0,67,17,0,0,2,2,77,24,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,37,35,0,0,68,17,89,36,0,0,0,0,3,3,1.0,0.0,0,0,0,0,0,0,0,0,79,25,0,0,1,0,0,8,6,115,59,Win,DEC,USA,Seattle,Key Arena,2013-07-27,12:55:58,2013,629,1.3703703703703702,3.39
629,4361,Yves Edwards,283,Daron Cruickshank,1976,Lightweight,Steve Newport,,3,0,3,0,43,25,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,22,15,43,25,16,4,73,16,95,15,4,4,4,4,142,44,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,15,95,15,46,21,0,0,4,4,0.0,0.0,0,0,901,95,31,0,0,0,142,44,901,0,0,0,0,1,0,142,44,0,19,13,19,13,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,7,7,8,5,19,13,6,2,74,10,78,10,28,22,28,25,125,48,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,10,81,10,41,31,0,0,28,25,1.0,0.0,0,0,901,82,15,0,0,0,126,48,901,0,0,0,0,0,0,128,48,Loss,DEC,USA,Seattle,Key Arena,2013-07-27,12:55:58,2013,629,2.66,1.5405405405405406
629,4362,Michael Chiesa,1985,Jorge Masvidal,1272,Lightweight,Dan Miragliotta,,2,0,3,0,9,9,11,11,0,0,0,0,0,0,0,0,3,3,0,0,117,3,3,218,3,3,5,3,8,8,0,0,17,11,23,9,0,0,0,0,31,17,249,1,1,171,6,6,0,0,2,2,20,16,7,7,233,52,46,74,17,29,15,75,55,6,6,0,0,0,0,0.0,0.0,80,0,254,69,54,0,0,0,38,24,366,0,3,2,0,0,0,86,66,0,6,5,6,5,0,0,1,1,0,0,0,0,7,7,1,1,117,2,2,127,5,4,1,0,6,5,6,0,32,13,44,17,1,1,1,1,51,23,249,0,0,62,1,0,0,0,0,0,5,4,1,0,233,13,10,2,0,46,18,59,29,12,5,0,1,1,1,1.0,0.0,40,0,254,51,30,0,0,20,53,24,366,0,0,0,0,5,2,66,35,Win,SUB,USA,Seattle,Key Arena,2013-07-27,12:55:58,2013,629,3.45,1.3610108303249098
629,4363,Demetrious Johnson,1495,John Moraga,2007,Flyweight,Herb Dean,UFC Flyweight Title,5,0,5,0,14,11,19,16,3,3,7,4,3,3,4,4,8,8,13,10,150,20,17,131,2,1,12,9,10,7,2,0,40,8,37,4,6,3,6,5,53,16,441,1,1,46,9,5,0,0,2,2,3,3,10,6,835,30,20,2,0,53,13,74,28,18,12,0,0,9,8,0.0,0.0,44,0,467,90,53,0,0,0,76,32,591,0,8,0,0,5,1,103,53,0,28,23,45,38,9,6,2,1,4,3,8,8,2,2,15,10,150,22,16,828,6,5,0,0,5,3,3,2,12,3,16,4,19,15,21,18,42,25,441,14,14,789,21,15,3,3,8,8,28,26,38,32,835,86,71,137,211,39,20,75,48,65,59,0,0,28,24,1.0,0.0,191,4,467,82,70,0,0,246,95,67,591,0,1,3,0,12,12,150,112,Win,SUB,USA,Seattle,Key Arena,2013-07-27,12:55:58,2013,629,1.2439024390243902,4.54
629,4364,Liz Carmouche,1618,Jessica Andrade,2079,Women's Bantamweight,Herb Dean,,2,0,3,0,4,4,6,6,3,3,0,0,2,2,4,4,4,4,5,5,97,7,7,20,1,1,0,0,1,1,0,0,10,4,6,2,0,0,1,1,8,4,36,0,0,10,2,1,0,0,0,0,2,2,2,1,404,5,3,0,0,8,3,11,5,5,5,0,0,3,3,0.0,0.0,10,0,41,17,11,0,0,0,15,10,133,0,2,1,0,1,1,20,14,94,1,1,16,16,0,0,2,1,0,0,3,2,5,5,2,1,97,13,12,476,1,0,0,0,0,0,2,0,1,0,5,2,3,3,4,4,9,6,36,1,1,394,71,42,0,0,0,0,104,74,72,43,404,144,96,98,96,78,45,133,81,18,14,0,0,4,4,1.0,0.0,31,41,41,155,122,0,0,34,83,50,133,0,0,1,0,3,3,166,114,Win,KO/TKO,USA,Seattle,Key Arena,2013-07-27,12:55:58,2013,629,1.1904761904761905,5.42
630,4368,Rani Yahya,1044,Josh Clopton,1917,Featherweight,Herb Dean,,3,0,3,0,1,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,1,1,0,0,0,0,8,2,0,0,0,0,9,3,0,0,0,0,4,2,0,0,0,0,0,0,4,2,0,51,45,0,0,12,4,47,35,0,0,0,0,0,0,11.0,10.0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,69,57,0,2,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,20,4,0,0,5,0,26,4,0,1,1,0,13,9,0,0,0,0,0,0,14,10,0,134,128,0,0,33,13,152,130,0,0,0,0,5,0,15.0,8.0,0,0,0,0,0,0,0,0,40,14,0,0,0,1,0,7,2,163,135,Win,DEC,Brazil,Rio de Janeiro,HSBC Arena,2013-08-03,19:30:02,2013,630,,
629,4374,Robbie Lawler,471,Bobby Voelker,1454,Welterweight,Dan Miragliotta,,2,0,3,0,3,2,3,2,0,0,2,1,0,0,0,0,1,0,2,1,55,4,2,0,1,1,1,1,3,2,1,0,23,3,33,5,4,4,4,2,40,9,251,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,35,6,37,7,6,5,0,0,4,2,0.0,0.0,0,0,251,27,6,0,0,0,42,10,306,0,1,0,0,0,0,44,11,0,6,5,6,5,2,2,4,3,1,1,4,3,5,3,7,6,55,9,8,73,2,2,0,0,3,3,5,5,32,14,34,18,0,0,0,0,37,21,251,1,0,18,1,1,0,0,0,0,3,2,2,1,18,5,3,1,16,39,22,44,26,12,11,0,1,1,1,1.0,0.0,1,0,251,40,19,0,0,0,46,28,306,0,0,0,0,1,1,51,32,Win,KO/TKO,USA,Seattle,Key Arena,2013-07-27,12:55:58,2013,629,1.2941176470588236,3.97
629,4376,Ed Herman,419,Trevor Smith,1810,Middleweight,Herb Dean,,3,0,3,0,27,26,39,38,23,23,8,5,3,3,26,22,30,23,34,31,319,60,54,174,5,5,0,0,4,3,2,2,51,26,48,32,20,17,22,21,74,56,448,0,0,16,0,0,0,0,0,0,0,0,0,0,131,2,2,0,0,56,37,71,49,53,46,0,0,25,24,0.0,0.0,16,0,520,86,54,0,0,0,108,87,767,0,1,1,0,5,1,136,112,0,30,27,50,47,23,23,12,9,0,0,28,28,61,52,35,32,319,89,82,204,2,2,10,9,7,4,3,1,88,40,87,37,0,0,0,0,94,41,448,0,0,108,0,0,0,0,0,0,6,5,0,0,131,4,4,0,62,99,46,133,76,36,34,0,0,0,0,1.0,0.0,31,0,520,172,113,0,0,15,129,73,767,0,1,1,0,5,2,187,127,Win,DEC,USA,Seattle,Key Arena,2013-07-27,12:55:58,2013,629,1.5128205128205128,2.75
629,4378,John Albert,1909,Yaotzin Meza,2041,Bantamweight,Randy Corley,,2,0,3,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,2,6,3,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,27,26,0,0,4,2,25,22,0,0,0,0,3,2,11.0,10.0,0,0,0,0,0,0,0,0,7,4,0,0,0,4,0,2,1,33,29,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,10,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,6,6,0,0,8,0,13,5,0,0,0,0,3,3,15.0,8.0,0,0,0,0,0,0,0,0,12,4,0,0,1,3,0,0,0,17,9,Loss,SUB,USA,Seattle,Key Arena,2013-07-27,12:55:58,2013,629,1.4716981132075473,2.9
630,4379,Jose Aldo,1052,Chan Sung Jung,1494,Featherweight,Herb Dean,UFC Featherweight Title,4,0,5,0,5,2,6,3,0,0,4,3,0,0,0,0,0,0,4,3,0,11,9,0,0,0,0,0,5,2,0,0,0,0,101,10,0,0,6,2,112,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22,19,0,0,106,13,133,37,0,0,0,0,6,2,11.0,10.0,0,0,0,0,0,0,0,0,117,17,0,0,3,0,0,0,0,145,42,0,8,7,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,69,21,0,0,2,1,78,28,0,1,1,0,8,3,0,0,0,0,0,0,9,4,0,21,15,0,0,77,24,83,29,0,0,0,0,2,1,15.0,8.0,0,0,0,0,0,0,0,0,87,32,0,0,0,0,0,6,5,99,43,Win,KO/TKO,Brazil,Rio de Janeiro,HSBC Arena,2013-08-03,19:30:02,2013,630,,
634,4380,Mitch Gagnon,1935,Dustin Kimura,2054,Bantamweight,Yves Lavigne,,1,0,3,0,6,6,6,6,1,1,0,0,0,0,2,2,9,5,1,1,50,1,1,0,1,1,1,1,5,5,0,0,18,8,30,3,8,6,8,6,43,14,144,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,30,3,30,3,11,9,0,0,8,6,3.0,3.0,0,0,194,28,14,0,0,0,44,15,194,0,1,1,0,0,0,44,15,0,9,5,9,5,1,1,5,4,0,0,4,3,5,2,6,5,50,7,5,51,1,1,6,6,8,4,0,0,36,16,36,12,2,2,4,4,48,20,144,0,0,51,3,2,0,0,0,0,4,3,3,2,51,3,2,0,0,44,18,45,18,7,6,0,0,4,4,3.0,1.0,51,0,194,51,27,0,0,0,57,27,194,0,0,1,0,2,1,58,27,Win,SUB,Canada,Toronto,Air Canada Centre,2013-09-21,18:15:48,2013,634,2.4699999999999998,1.6134969325153374
631,4381,Ben Rothwell,969,Brandon Vera,323,Heavyweight,Herb Dean,,3,0,3,0,19,18,24,23,12,11,2,1,0,0,17,16,1,1,14,12,104,20,18,0,3,2,3,3,7,7,2,0,35,14,31,11,12,12,11,11,49,29,309,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,33,12,33,12,37,33,0,0,11,11,11.0,10.0,0,0,315,39,18,0,0,0,63,41,413,0,0,0,0,1,0,69,47,0,11,10,12,11,5,5,20,16,1,0,8,5,12,10,26,21,104,29,24,101,2,2,1,1,6,5,4,2,76,27,63,24,7,6,6,6,75,35,309,0,0,3,2,0,0,0,0,0,4,3,2,0,3,3,1,0,0,85,40,87,42,24,18,0,1,7,6,15.0,8.0,3,0,315,94,42,0,0,0,103,56,413,0,0,0,0,0,0,107,60,Win,KO/TKO,USA,Milwaukee,Bradley Center,2013-08-31,17:23:11,2013,631,,
631,4382,Erik Koch,1092,Dustin Poirier,1595,Featherweight,Rob Hinds,,3,0,3,25,12,9,15,12,9,8,6,4,1,1,8,5,8,7,16,13,211,22,19,441,1,1,2,2,3,1,0,0,44,17,39,14,7,3,7,4,49,19,227,0,0,269,27,22,0,0,0,0,36,29,27,22,463,41,36,83,37,72,40,88,56,18,11,0,2,8,5,11.0,10.0,30,59,240,112,77,0,0,35,92,54,438,0,0,2,0,6,2,112,74,83,12,12,15,15,12,12,0,0,2,1,4,4,0,0,14,13,211,22,20,220,0,0,2,0,0,0,0,0,57,13,51,11,1,1,2,2,53,13,227,0,0,194,7,6,0,0,0,0,5,3,7,6,463,18,17,106,0,58,17,74,32,14,12,0,0,4,3,15.0,8.0,5,0,240,94,33,0,0,0,74,32,438,0,3,5,0,0,0,93,50,Loss,DEC,USA,Milwaukee,Bradley Center,2013-08-31,17:23:11,2013,631,,
632,4384,Matt Brown,432,Mike Pyle,870,Welterweight,Kevin MacDonald,,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11.0,10.0,0,0,23,3,0,0,0,0,3,0,23,0,0,0,0,0,0,3,0,0,2,1,2,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,6,0,0,2,1,1,1,2,1,8,5,9,2,1,1,1,1,11,4,23,1,0,6,5,5,0,0,0,0,5,5,6,5,6,6,5,0,0,15,8,15,8,3,2,0,1,1,1,15.0,8.0,6,0,23,15,11,0,0,0,18,10,23,0,0,0,0,0,0,18,10,Win,KO/TKO,USA,Boston,TD Garden,2013-08-17,16:15:03,2013,632,,
632,4385,Joe Lauzon,524,Michael Johnson,1711,Lightweight,Yves Lavigne,,3,0,3,0,35,23,36,24,2,1,13,7,3,3,1,0,9,6,18,11,72,19,12,37,7,4,41,30,33,22,6,0,182,63,190,72,8,8,9,9,232,103,795,0,0,33,5,2,0,0,1,0,3,2,5,2,33,8,4,5,5,208,81,211,83,26,15,0,2,12,12,11.0,10.0,23,0,808,241,104,0,0,0,255,116,867,0,0,0,0,2,2,259,119,0,1,1,1,1,0,0,2,2,0,0,1,1,2,2,2,2,72,3,3,55,1,1,3,3,1,1,0,0,124,53,106,22,0,0,0,0,107,23,795,0,0,0,0,0,0,0,1,1,0,0,0,0,33,2,2,0,0,108,24,111,27,3,3,0,0,0,0,15.0,8.0,0,0,808,133,62,0,0,0,109,25,867,0,1,0,0,4,0,112,28,Loss,DEC,USA,Boston,TD Garden,2013-08-17,16:15:03,2013,632,,
631,4386,Frank Mir,377,Josh Barnett,328,Heavyweight,Rob Hinds,,1,0,3,0,14,13,15,14,14,13,19,12,0,0,11,11,26,21,33,25,97,41,32,81,4,3,0,0,0,0,0,0,6,2,4,1,0,0,0,0,4,1,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24,13,31,19,15,14,0,1,0,0,11.0,10.0,0,0,28,36,27,0,0,0,38,26,116,0,0,0,0,0,0,46,33,0,3,3,8,7,3,3,12,6,0,0,1,0,6,2,15,9,97,28,20,7,1,1,1,1,0,0,0,0,10,7,1,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,20,13,4,3,0,0,0,0,15.0,8.0,0,0,28,25,17,0,0,0,16,9,116,0,0,0,0,0,0,29,20,Loss,KO/TKO,USA,Milwaukee,Bradley Center,2013-08-31,17:23:11,2013,631,,
630,4387,Thales Leites,449,Tom Watson,2005,Middleweight,Herb Dean,,3,0,3,0,5,2,6,3,2,1,11,6,0,0,0,0,0,0,13,7,0,16,10,0,0,0,0,0,3,1,0,0,0,0,37,13,0,0,14,12,54,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,19,49,20,0,0,0,0,14,12,11.0,10.0,0,0,0,0,0,0,0,0,67,33,0,0,3,0,0,0,0,70,36,0,4,2,4,2,3,2,6,5,1,1,0,0,0,0,10,8,0,10,8,0,0,0,0,0,1,0,0,0,0,0,60,23,0,0,1,1,62,24,0,0,0,0,19,19,0,0,0,0,0,0,19,19,0,69,66,0,0,85,47,135,94,0,0,0,0,2,2,15.0,8.0,0,0,0,0,0,0,0,0,91,51,0,0,0,3,0,9,5,141,98,Win,DEC,Brazil,Rio de Janeiro,HSBC Arena,2013-08-03,19:30:02,2013,630,,
630,4388,Cezar Ferreira,1991,Thiago Santos,2087,Middleweight,Mario Yamasaki,,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,0,1,0,15.0,8.0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,5,3,Win,SUB,Brazil,Rio de Janeiro,HSBC Arena,2013-08-03,19:30:02,2013,630,,
632,4389,Uriah Hall,2069,John Howard,646,Middleweight,Mario Yamasaki,,3,0,3,0,12,6,36,29,4,3,5,2,5,5,2,2,12,7,14,10,326,59,51,233,0,0,6,2,7,2,0,0,23,3,21,4,12,10,13,12,41,18,365,1,1,89,5,4,0,0,0,0,0,0,6,5,209,26,23,39,5,31,10,68,42,22,19,0,0,18,17,11.0,10.0,45,0,377,117,86,0,0,0,61,33,691,0,1,1,0,6,2,126,92,0,9,8,17,16,5,5,5,4,6,6,11,11,5,5,16,15,326,22,21,290,4,4,0,0,4,3,11,5,15,10,24,9,8,8,9,7,37,19,365,0,0,120,6,4,3,3,2,2,4,4,9,7,209,23,19,58,0,35,17,44,24,44,38,0,0,18,16,15.0,8.0,62,0,377,49,42,0,0,0,62,41,691,0,1,0,0,8,2,82,59,Loss,DEC,USA,Boston,TD Garden,2013-08-17,16:15:03,2013,632,,
